blocks_percentage_last20,corsi_last20,fenwick,fenwick_last20,goals_percentage_last20,hits_percentage_last20,misses_percentage_last20,sog_last20
8.620000000000005,0.9899999999999949,-0.5700000000000003,-1.3200000000000003,-1.8700000000000045,2.1500000000000057,2.6799999999999997,-2.5799999999999983
-6.159999999999997,-4.100000000000001,0.8800000000000026,-3.6299999999999955,-3.6700000000000017,5.549999999999997,-3.1000000000000014,-3.960000000000001
-3.25,-1.4400000000000048,0.9299999999999997,-0.4100000000000037,9.600000000000001,2.8399999999999963,-5.279999999999994,2.4199999999999946
-6.049999999999997,-2.0799999999999983,-5.760000000000005,-0.7999999999999972,6.280000000000001,0.29999999999999716,-1.1099999999999994,-0.6999999999999957
14.620000000000005,7.710000000000001,9.700000000000003,5.659999999999997,-3.3800000000000026,-2.8599999999999994,14.780000000000001,1.9500000000000028
-4.059999999999995,1.9400000000000048,2.730000000000004,3.6200000000000045,-5.470000000000006,0.9399999999999977,4.199999999999996,3.0900000000000034
-2.3499999999999943,0.25,1.3099999999999952,0.9600000000000009,11.740000000000002,-1.0600000000000023,-4.509999999999998,3.960000000000001
-2.6699999999999946,1.1200000000000045,8.100000000000001,2.039999999999999,-8.410000000000004,-2.720000000000006,7.350000000000001,-0.759999999999998
12.89,6.859999999999999,10.810000000000002,5.099999999999994,-10.75,-3.200000000000003,13.550000000000004,0.8699999999999974
0.7000000000000028,3.4399999999999977,6.43,4.1200000000000045,0.490000000000002,8.549999999999997,2.780000000000001,4.410000000000004
4.890000000000001,-0.240000000000002,3.710000000000001,-1.9099999999999966,-7.240000000000002,-6.920000000000002,0.3200000000000003,-3.029999999999994
0.6099999999999994,1.4100000000000037,2.4499999999999957,1.1500000000000057,-9.600000000000001,3.4399999999999977,6.6199999999999974,-1.3999999999999986
4.43,9.990000000000002,2.1099999999999994,11.57,12.129999999999995,-1.9399999999999977,10.779999999999994,11.32
2.460000000000001,-2.6199999999999974,3.1199999999999974,-3.8599999999999994,-9.649999999999999,5.280000000000001,-1.8999999999999986,-5.289999999999999
17.42,5.159999999999997,3.460000000000001,1.7899999999999991,-5.440000000000005,2.6799999999999997,9.89,-1.4500000000000028
13.989999999999995,4.279999999999994,2.3999999999999986,1.769999999999996,8,-3.980000000000004,0.6099999999999994,2.5700000000000003
-5.3699999999999974,-1.6199999999999974,3.510000000000005,0.09000000000000341,-1.25,-1.5799999999999983,5.409999999999997,-1.9299999999999997
-3.1099999999999994,-1.8299999999999983,2.9299999999999997,-1.4899999999999949,-7.270000000000003,6.649999999999999,2.8100000000000023,-3.509999999999998
5.979999999999997,-1.8400000000000034,3.480000000000004,-4.380000000000003,-16.490000000000002,-2.1700000000000017,4.140000000000001,-7.959999999999994
12.299999999999997,2.8699999999999974,4.590000000000003,0.46999999999999886,-2.200000000000003,0.17999999999999972,2.6600000000000037,-0.45000000000000284
-0.240000000000002,0.779999999999994,-5.340000000000003,0.8999999999999986,11.270000000000003,-2.980000000000004,-8.57,4.420000000000002
-3.1799999999999997,4.270000000000003,-0.2700000000000031,6.470000000000006,4.1299999999999955,2.6499999999999986,6.189999999999998,5.829999999999998
6.969999999999999,2.0999999999999943,-0.46000000000000085,0.6599999999999966,0.7899999999999991,-2.4000000000000057,-1.4399999999999977,1.1499999999999986
13.469999999999999,-1.5800000000000054,4.6200000000000045,-5.900000000000006,-14.280000000000001,-3.8100000000000023,2.190000000000005,-8.68
7.740000000000002,4.259999999999998,7.660000000000004,3.1300000000000026,4.68,5.150000000000006,1.1099999999999994,4.43
0.5599999999999952,3.980000000000004,0.8399999999999963,4.6200000000000045,14.409999999999997,-3.269999999999996,-0.3299999999999983,7.149999999999999
2.6000000000000014,-0.8800000000000026,-1.7800000000000011,-1.8799999999999955,0.14999999999999858,-6.089999999999996,-6.380000000000003,-0.1599999999999966
4.82,6.8799999999999955,1.7399999999999949,7.950000000000003,9.620000000000005,3.3100000000000023,7.920000000000002,8.270000000000003
13.560000000000002,7.359999999999999,4.390000000000001,5.43,3.1700000000000017,-0.8900000000000006,13.600000000000001,2.0800000000000054
4.18,4.840000000000003,6.3699999999999974,4.75,4.010000000000005,-0.9200000000000017,4.6200000000000045,4.529999999999994
1.4200000000000017,2.9399999999999977,1.7199999999999989,3.6300000000000026,2.6400000000000006,-1.740000000000002,6.5,1.8200000000000003
-9.889999999999993,-3.009999999999998,-0.529999999999994,-1.269999999999996,1.6000000000000014,1.1199999999999974,-4.030000000000001,-0.4399999999999977
9.43,5.3699999999999974,4.710000000000001,4.07,-3.6999999999999957,7.840000000000003,7.759999999999998,2.260000000000005
3.6999999999999957,6.660000000000004,0.3999999999999986,7.32,14.689999999999998,-2.219999999999999,3.6400000000000006,8.699999999999996
-0.9399999999999977,-2.6700000000000017,-0.3299999999999983,-3.1400000000000006,-3.0799999999999983,2.1899999999999977,-0.8699999999999974,-4.509999999999998
2.5900000000000034,4.670000000000002,5.109999999999999,5.059999999999995,3.1000000000000014,-0.740000000000002,5.450000000000003,4.669999999999995
1.3100000000000023,-1.8100000000000023,4.080000000000005,-2.8800000000000026,-13.229999999999997,6.890000000000001,2.3200000000000003,-5.559999999999995
0.8399999999999963,-5.330000000000005,-6.009999999999998,-6.960000000000001,-5.039999999999999,3.1700000000000017,-5.5,-7.349999999999994
7.75,9.090000000000003,6.459999999999994,9.32,13.810000000000002,-5.07,7.780000000000001,9.959999999999994
4.380000000000003,2.75,0.9400000000000048,2.5899999999999963,2.230000000000004,-2.280000000000001,2.8400000000000034,2.8399999999999963
5.010000000000005,-1.269999999999996,1.2800000000000011,-3.25,-8,13.019999999999996,2.3400000000000034,-5.899999999999999
9.730000000000004,3.6599999999999966,1.1499999999999986,1.6700000000000017,2.559999999999995,-2.1199999999999974,2.469999999999999,1.7600000000000051
9.440000000000005,4.839999999999996,0.990000000000002,3.280000000000001,1.1599999999999966,-2.0700000000000003,6.280000000000001,1.7600000000000051
3.520000000000003,1.7700000000000031,1.1799999999999997,1.4500000000000028,7.25,4.6199999999999974,2.6899999999999977,1.5700000000000003
-2.6600000000000037,8.189999999999998,2.710000000000001,11.86,20.779999999999994,-1.2700000000000031,7.170000000000002,14.25
6.630000000000003,0.8599999999999994,2.210000000000001,-0.9499999999999957,-15.46,-1.2199999999999989,5.1200000000000045,-4.609999999999999
-8.069999999999993,-4.780000000000001,-4.240000000000002,-3.769999999999996,-8.470000000000006,3.8699999999999974,-1.980000000000004,-4.030000000000001
-1.8499999999999943,0.8900000000000006,-0.04999999999999716,2.280000000000001,7.43,-4.880000000000003,0.480000000000004,3.710000000000001
-6.469999999999999,-3.769999999999996,-0.8299999999999983,-2.700000000000003,-5.609999999999999,8.809999999999995,-3.289999999999999,-2.280000000000001
10.760000000000005,6.390000000000001,4.469999999999999,4.980000000000004,-1.3500000000000014,-2.1500000000000057,12.209999999999994,1.8200000000000003
-2.230000000000004,5.8699999999999974,1.5,8.659999999999997,20.949999999999996,-0.2600000000000051,2.5799999999999983,12.21
5.980000000000004,0.519999999999996,0.9200000000000017,-1.2999999999999972,0.19999999999999574,-6.32,-0.7199999999999989,-1.279999999999994
4.8700000000000045,-0.8299999999999983,0.39000000000000057,-3.059999999999995,-5.579999999999991,-1.5300000000000011,-0.8800000000000026,-4.660000000000004
1.8900000000000006,3.770000000000003,1.759999999999998,4.520000000000003,6.230000000000004,0.9899999999999949,5.3699999999999974,4.089999999999996
-16.339999999999996,-9.14,0.10000000000000142,-6.57,-11.409999999999997,6.240000000000002,-8.75,-5.579999999999998
9.139999999999993,4.770000000000003,5.950000000000003,3.6600000000000037,5.719999999999999,-0.4899999999999949,2.739999999999995,4.100000000000001
-2.269999999999996,-4.269999999999996,-1.5800000000000054,-4.400000000000006,-8.310000000000002,2.5900000000000034,-4.740000000000002,-4.43
2.029999999999994,4.270000000000003,2.6599999999999966,4.68,2.020000000000003,5.799999999999997,2.710000000000001,5.25
-4.659999999999997,-7.18,1.0600000000000023,-7.469999999999999,-7.950000000000003,-3.8100000000000023,-1.9699999999999989,-9.43
1.730000000000004,3.25,3.259999999999998,3.229999999999997,2.039999999999999,10.68,3.299999999999997,2.5800000000000054
0.6199999999999974,-3.219999999999999,-2.1499999999999986,-3.960000000000001,-0.6099999999999994,11.71,-4.039999999999999,-3.9100000000000037
-9.149999999999999,-2.719999999999999,-7.420000000000002,-1.1699999999999946,1.6699999999999946,6.359999999999999,-6.599999999999994,1.6000000000000014
-5.460000000000001,-3.759999999999998,1.8100000000000023,-3.229999999999997,-6.649999999999999,5.1200000000000045,-5.340000000000003,-2.240000000000002
-2.7099999999999937,-1.0399999999999991,2.1400000000000006,-0.13000000000000256,5.279999999999994,3.3100000000000023,-5.410000000000004,2.3200000000000003
-10.409999999999997,-6.509999999999998,3.1099999999999994,-5.189999999999998,-5.68,1.8999999999999986,-3.3900000000000006,-6.3899999999999935
4.229999999999997,-1.4100000000000037,1.8400000000000034,-2.8300000000000054,-0.9799999999999969,0.980000000000004,-1.3800000000000026,-3.5900000000000034
-10.279999999999994,-7.339999999999996,1,-6,-11.07,11.940000000000005,-10.740000000000002,-3.969999999999999
-9.43,-10.780000000000001,-2.3699999999999974,-10.57,-3.280000000000001,-0.0799999999999983,-13.399999999999999,-8.86
-8.130000000000003,-6.920000000000002,-2.559999999999995,-6.489999999999995,-2.8299999999999983,-7.270000000000003,-3.3399999999999963,-7.359999999999999
-1.8100000000000023,-2.1400000000000006,4.149999999999999,-2.270000000000003,5.43,6.229999999999997,1.1599999999999966,-3.700000000000003
-2.9199999999999946,-1.3099999999999952,1.3099999999999952,-0.7100000000000009,-1.9699999999999989,-6.079999999999998,4.6199999999999974,-3.229999999999997
3.069999999999993,-1.6099999999999994,-3,-3.1799999999999997,-6.839999999999996,-3.979999999999997,5.130000000000003,-7.450000000000003
14.36,10.199999999999996,8.189999999999998,8.370000000000005,2.3500000000000014,-6.530000000000001,13.369999999999997,5.509999999999998
7.6199999999999974,7.299999999999997,9.969999999999999,7.340000000000003,13.36,-11.5,5.609999999999999,8.200000000000003
-5.940000000000005,-6.769999999999996,-4.170000000000002,-7.309999999999995,-5.080000000000005,7.990000000000002,-13.869999999999997,-3.6199999999999974
5.469999999999999,-1.4399999999999977,0.7399999999999949,-3.8900000000000006,-4.140000000000001,1.8399999999999963,-0.28999999999999915,-5.75
-0.6200000000000045,-1.5899999999999963,-3.049999999999997,-1.740000000000002,6.969999999999999,6.299999999999997,-6.469999999999999,1.1700000000000017
-11.64,-5.6199999999999974,1.009999999999998,-3.200000000000003,9.530000000000001,6.490000000000002,-5.080000000000005,-1.8900000000000006
9.839999999999996,1.9299999999999997,2.1299999999999955,-0.8699999999999974,-9.029999999999994,-3.6599999999999966,7.310000000000002,-4.890000000000001
0.519999999999996,0.14000000000000057,3.979999999999997,-0.05999999999999517,4.689999999999998,-6.140000000000001,-6.019999999999996,3.200000000000003
7.609999999999999,2.3100000000000023,4.199999999999996,0.3500000000000014,-8.490000000000002,1.7100000000000009,5.799999999999997,-2.8000000000000043
-11.950000000000003,-6.439999999999998,-1.9099999999999966,-3.950000000000003,6.630000000000003,6.3699999999999974,-8.660000000000004,-1.0200000000000031
0.5499999999999972,1.6099999999999994,2.6099999999999994,1.9200000000000017,11.64,-8.810000000000002,-3.4499999999999957,4.6200000000000045
-1.6400000000000006,0.25,2.460000000000001,1.2100000000000009,3,-10.71,-1.7899999999999991,2.6300000000000026
12.39,7.25,5.359999999999999,5.140000000000001,15.689999999999998,6.460000000000001,-4.409999999999997,8.630000000000003
5.480000000000004,1.4200000000000017,3.020000000000003,0.5300000000000011,-5.949999999999996,6.599999999999994,6.82,-1.6899999999999977
0.4299999999999997,-3.6400000000000006,-1.009999999999998,-5.030000000000001,1.5,-6.309999999999995,-10.479999999999997,-2.019999999999996
-1.8399999999999963,2.6699999999999946,1.7999999999999972,3.8200000000000003,6.710000000000001,-1.6799999999999997,0.4000000000000057,5.019999999999996
0.6000000000000014,-2.979999999999997,-0.46999999999999886,-4.210000000000001,-5.390000000000001,4.530000000000001,-7.480000000000004,-3.1400000000000006
-1.8100000000000023,-1.2800000000000011,-1.1900000000000048,-1.0799999999999983,-5.590000000000003,16.21,3.1400000000000006,-3.730000000000004
1.0600000000000023,1.6299999999999955,2.0799999999999983,1.7700000000000031,-0.46999999999999886,5.899999999999999,5.799999999999997,-0.29999999999999716
-7.549999999999997,-5.840000000000003,-1.6700000000000017,-4.82,-3.3400000000000034,-3.5600000000000023,-2.260000000000005,-5.759999999999998
15.830000000000005,10.350000000000001,7.780000000000001,8.310000000000002,11.240000000000002,8.579999999999998,8.5,8.060000000000002
-0.45000000000000284,-7.779999999999994,-2.019999999999996,-10.11,-11.189999999999998,5.160000000000004,-11.96,-8.629999999999995
11.520000000000003,4.290000000000006,6.730000000000004,1.9599999999999937,-7.539999999999999,-9.61,5,0.4200000000000017
-10.549999999999997,-7.980000000000004,-3.719999999999999,-6.740000000000002,-4.240000000000002,-1.5600000000000023,-4.760000000000005,-7.449999999999996
-7.840000000000003,-6.409999999999997,-2.6599999999999966,-6,-5.219999999999999,-5.589999999999996,-8.68,-4.829999999999998
-3.509999999999998,-6.149999999999999,-0.6199999999999974,-6.690000000000005,-11.61,-13.43,-3.9200000000000017,-7.839999999999996
7.409999999999997,4.580000000000005,4.770000000000003,3.460000000000001,-0.6999999999999957,2.6400000000000006,3.6099999999999994,3.6400000000000006
-8.600000000000001,-5.779999999999994,0.11999999999999744,-4.769999999999996,-5.289999999999999,-4.099999999999994,-7.079999999999998,-3.940000000000005
-3.309999999999995,-0.25,1.6599999999999966,0.9199999999999946,6.839999999999996,7.149999999999999,-7.670000000000002,4.839999999999996
-7.540000000000006,-3.219999999999999,-1.1200000000000045,-2.0600000000000023,16.14,0.3100000000000023,-15,4.880000000000003
1.1999999999999957,3.5999999999999943,-0.7100000000000009,4.6200000000000045,8.480000000000004,1.6199999999999974,7.1200000000000045,3.240000000000002
6.030000000000001,2.5800000000000054,1.7100000000000009,1.4200000000000017,-7.939999999999998,4.009999999999998,2.4299999999999997,0.6799999999999997
-5.640000000000001,-3.969999999999999,-0.5399999999999991,-3.030000000000001,-12.96,11.839999999999996,-1.8400000000000034,-3.6899999999999977
-6.309999999999995,-1.4499999999999957,-1.25,0.22999999999999687,-1.759999999999998,-3.5700000000000003,2.3800000000000026,-0.8700000000000045
6.030000000000001,1.7899999999999991,2.720000000000006,0.269999999999996,-1.6300000000000026,-3.719999999999999,3.5899999999999963,-1.1000000000000014
-7.260000000000005,-4.559999999999995,-3.3599999999999994,-3.4599999999999937,-4.979999999999997,-6.18,-1.9399999999999977,-4.25
-6.490000000000002,-3.309999999999995,-0.6700000000000017,-2.700000000000003,5.729999999999997,-7.449999999999996,-13.770000000000003,2.9299999999999997
11.020000000000003,4.170000000000002,1.7199999999999989,1.4699999999999989,-2.25,-7.159999999999997,4.390000000000001,-0.28000000000000114
10.370000000000005,8.270000000000003,4.8700000000000045,7.099999999999994,3.1099999999999994,2.4299999999999997,13.829999999999998,4
-8.650000000000006,-2.559999999999995,-1.6499999999999986,-0.8699999999999974,3.25,-1.9600000000000009,-4.460000000000001,1.2000000000000028
-7.649999999999999,-1.1999999999999957,-2.039999999999999,1.3699999999999974,-2.219999999999999,13.549999999999997,3.3900000000000006,0.740000000000002
-4.039999999999999,-2.530000000000001,-0.05000000000000426,-1.490000000000002,-1.3999999999999986,12.61,-6.170000000000002,0.9200000000000017
9.32,6.189999999999998,1.4399999999999977,5.07,9.290000000000006,-4.3699999999999974,-1.769999999999996,8.29
0.6400000000000006,2.809999999999995,2.0899999999999963,2.979999999999997,10.939999999999998,-5.460000000000001,-2.259999999999998,5.390000000000001
1.2800000000000011,-0.4799999999999969,1.5700000000000003,-1.2800000000000011,-4.509999999999998,1.8500000000000014,-3.6000000000000014,-0.5899999999999963
9.050000000000004,11.239999999999995,3.3500000000000014,12.170000000000002,16.299999999999997,-11.669999999999995,4.8700000000000045,14.740000000000002
0.7100000000000009,3.470000000000006,4.039999999999999,4.299999999999997,4.980000000000004,2.1400000000000006,6,4
0.7999999999999972,5.890000000000001,1.6000000000000014,7.920000000000002,11.339999999999996,14.019999999999996,5.850000000000001,8.659999999999997
1.8200000000000003,0.480000000000004,0.14000000000000057,0.23000000000000398,2.8800000000000026,1.1400000000000006,-2.309999999999995,1.509999999999998
6.910000000000004,4.630000000000003,3.8999999999999986,3.3400000000000034,4.159999999999997,5.659999999999997,3.4099999999999966,3.1999999999999957
10.700000000000003,4.529999999999994,1.9399999999999977,2.3599999999999994,3.9200000000000017,-8.82,-1.7999999999999972,4.460000000000001
-3.4200000000000017,-6.229999999999997,-0.9399999999999977,-7.350000000000001,-14.259999999999998,6.329999999999998,-3.3200000000000003,-8.71
-7.959999999999994,-7.1199999999999974,0.23999999999999488,-6.670000000000002,-3.269999999999996,-3.4399999999999977,-9.75,-4.169999999999995
2.6499999999999986,0.7199999999999989,0.12000000000000455,0.9299999999999997,-0.0799999999999983,-2.3699999999999974,1.5900000000000034,0.9500000000000028
0.17999999999999972,5.82,1.2000000000000028,8.120000000000005,10.25,-2.479999999999997,4.560000000000002,9.200000000000003
3.289999999999999,3.8100000000000023,-0.3999999999999986,3.4200000000000017,6.199999999999996,3.769999999999996,0.2700000000000031,4.309999999999995
4.440000000000005,5.109999999999999,0.509999999999998,4.910000000000004,11.049999999999997,-6.3699999999999974,-3.8999999999999986,7.960000000000001
5.410000000000004,4.310000000000002,2.789999999999999,4.18,8.830000000000005,-2.5,1.9699999999999989,5.719999999999999
-3.8599999999999994,-4.1299999999999955,-5.710000000000001,-4.140000000000001,-2.1799999999999997,6.700000000000003,-7.510000000000005,-3.020000000000003
-1.8300000000000054,1.0399999999999991,3.8900000000000006,1.8399999999999963,0.03999999999999915,3.0799999999999983,-1.75,3.759999999999998
-1.240000000000002,0.36999999999999744,0.5300000000000011,0.9199999999999946,2.009999999999998,-4.1200000000000045,3.0600000000000023,-0.1700000000000017
-8.060000000000002,-2.1499999999999986,1.6700000000000017,0.29999999999999716,-2.990000000000002,-13.240000000000002,2.6099999999999994,-0.8599999999999994
5.609999999999999,0.9299999999999997,1.5399999999999991,-0.490000000000002,-11.830000000000005,0.7100000000000009,7.779999999999994,-3.710000000000001
-1.9200000000000017,1.3200000000000003,1.0500000000000043,2.3100000000000023,5.559999999999995,-1.3799999999999955,0.5399999999999991,3.960000000000001
-3.8700000000000045,-0.5499999999999972,-0.9600000000000009,0.7700000000000031,6.890000000000001,10.29,-5.439999999999998,4.289999999999999
2.8100000000000023,0.9500000000000028,-2.219999999999999,0.5,5.219999999999999,2.789999999999999,-3.5900000000000034,2.8200000000000003
5.079999999999998,3.0700000000000003,2.049999999999997,2.530000000000001,-1.9399999999999977,1.5600000000000023,2.6599999999999966,2.770000000000003
-4.829999999999998,-0.259999999999998,-0.03999999999999915,1.3399999999999963,5.789999999999999,-2.5600000000000023,-3.6199999999999974,3.3900000000000006
5.560000000000002,2.4299999999999997,-1.3699999999999974,0.740000000000002,5.689999999999998,-2.75,-1.1599999999999966,2.259999999999998
-0.490000000000002,0.3499999999999943,4.280000000000001,0.4299999999999997,0,-5.880000000000003,2.3800000000000026,-0.7800000000000011
-3.5,0.28999999999999915,-0.19999999999999574,1.6799999999999997,6.209999999999994,5.350000000000001,1.0600000000000023,3.200000000000003
-5.57,-2.480000000000004,1.8600000000000065,-1.4000000000000057,-1.970000000000006,-1.6000000000000014,-0.5399999999999991,-1.9299999999999997
6.480000000000004,6.25,5.549999999999997,6.359999999999999,6.460000000000001,-1,11.330000000000005,4.289999999999999
-8.010000000000005,-1.1700000000000017,3.1499999999999986,0.6199999999999974,-3.700000000000003,1.1799999999999997,0.19999999999999574,0.4199999999999946
-5.560000000000002,-5.050000000000004,-3.729999999999997,-4.979999999999997,-7.939999999999998,0.12000000000000455,-7.489999999999995,-3.210000000000001
1.8599999999999994,3.1200000000000045,1.4899999999999949,3.5799999999999983,3.3000000000000043,-3.3899999999999935,7.880000000000003,1.720000000000006
0.6099999999999994,5.960000000000001,5.829999999999998,7.6299999999999955,7.799999999999997,-0.6599999999999966,8.339999999999996,7.219999999999999
9.050000000000004,5.540000000000006,4.290000000000006,4.399999999999999,4.32,14.64,9.130000000000003,2.539999999999999
6.6199999999999974,0.060000000000002274,1.9899999999999949,-2.1000000000000014,-7.090000000000003,-1.4299999999999997,-0.13000000000000256,-3.8299999999999983
3.8200000000000003,0.6000000000000014,-1.2800000000000011,-0.9500000000000028,3.8900000000000006,8.370000000000005,-0.17999999999999972,-0.8599999999999994
3.3700000000000045,1.1400000000000006,0.00999999999999801,0.8100000000000023,5.910000000000004,5.700000000000003,0.0800000000000054,1.5800000000000054
-2.289999999999999,-1.7000000000000028,-2.739999999999995,-1.529999999999994,1.25,7.329999999999998,-6.259999999999998,0.6799999999999997
-4.790000000000006,-0.060000000000002274,0.529999999999994,1.6099999999999994,3.9499999999999957,-7.670000000000002,-0.480000000000004,2.1599999999999966
6.640000000000001,-1.6499999999999986,1.1599999999999966,-4.700000000000003,-9.760000000000005,9.590000000000003,-3.25,-5.93
6.730000000000004,2.1300000000000026,4.729999999999997,0.6899999999999977,-0.6400000000000006,0.07000000000000028,5.390000000000001,-1.3200000000000003
1.7000000000000028,5.520000000000003,1.0800000000000054,6.579999999999998,12.050000000000004,4.710000000000001,6.440000000000005,7.170000000000002
7.630000000000003,-0.8999999999999986,3.1699999999999946,-3.5900000000000034,-8.800000000000004,1.0399999999999991,0.4899999999999949,-6.020000000000003
1.2100000000000009,1.8299999999999983,2.0600000000000023,1.9799999999999969,1.6099999999999994,2.049999999999997,3.5600000000000023,0.8599999999999994
-2.6799999999999997,5.25,2.6500000000000057,7.530000000000001,11.909999999999997,0.6499999999999986,3.6000000000000014,9.170000000000002
-5.210000000000001,-2.960000000000001,-0.8300000000000054,-2.039999999999999,-1.8400000000000034,5.059999999999995,-1.0999999999999943,-2.230000000000004
1.0900000000000034,0.0799999999999983,-3.520000000000003,-0.28999999999999915,5.140000000000001,-0.5899999999999963,-6.229999999999997,3.1099999999999994
12.880000000000003,9.090000000000003,4.130000000000003,7.459999999999994,11.160000000000004,-3.299999999999997,5.25,8.720000000000006
2.969999999999999,-2.529999999999994,-0.020000000000003126,-4.310000000000002,-5.989999999999995,1.2199999999999989,-6.32,-3.430000000000007
-0.2700000000000031,-0.6400000000000006,4.32,-0.75,-8.11,-0.7899999999999991,2.1100000000000065,-1.9799999999999969
-9.54,-5.339999999999996,-2.210000000000001,-4.149999999999999,-1.259999999999998,2.970000000000006,-5.280000000000001,-3.6899999999999977
6.590000000000003,5.789999999999999,2.940000000000005,5.640000000000001,5.109999999999999,-6.060000000000002,6.549999999999997,5.150000000000006
-7.5,-6.080000000000005,-4.1200000000000045,-5.259999999999998,0.1700000000000017,3.759999999999998,-10.559999999999995,-2.240000000000002
